id,valueType,timestamp,deviceType,value,deviceName,reading,baseType,metadata
reading-1777006179271855,Float64,1777006179271856896,,41.990000,energy-sensor-012                                               ,energy,,
reading-1777006194457389,Float64,1777006194457389824,,83.250000,energy-sensor-012                                               ,energy,,
reading-1777006200738994,Float64,1777006200738996224,,92.560000,energy-sensor-012                                               ,energy,,
reading-1777006203196416,Float64,1777006203196418816,,50.670000,energy-sensor-012                                               ,energy,,
reading-1777006220950318,Float64,1777006220950319616,,49.930000,energy-sensor-012                                               ,energy,,
reading-1777006236386886,Float64,1777006236386886912,,77.730000,energy-sensor-012                                               ,energy,,
reading-1777006269742450,Float64,1777006269742451456,,65.200000,energy-sensor-012                                               ,energy,,
reading-1777006271468915,Float64,1777006271468916480,,74.670000,energy-sensor-012                                               ,energy,,
reading-1777006282368577,Float64,1777006282368578048,,55.230000,energy-sensor-012                                               ,energy,,
reading-1777006289137947,Float64,1777006289137949952,,94.810000,energy-sensor-012                                               ,energy,,
reading-1777006291889822,Float64,1777006291889822976,,95.000000,energy-sensor-012                                               ,energy,,
reading-1777006328664676,Float64,1777006328664677632,,2.290000,energy-sensor-012                                               ,energy,,
reading-1777006355199645,Float64,1777006355199646464,,69.910000,energy-sensor-012                                               ,energy,,
reading-1777006365777106,Float64,1777006365777107712,,46.790000,energy-sensor-012                                               ,energy,,
reading-1777006371540500,Float64,1777006371540500992,,23.860000,energy-sensor-012                                               ,energy,,
reading-1777006376467626,Float64,1777006376467627776,,52.060000,energy-sensor-012                                               ,energy,,
reading-1777006381329373,Float64,1777006381329374464,,85.610000,energy-sensor-012                                               ,energy,,
reading-1777006382969123,Float64,1777006382969124352,,11.330000,energy-sensor-012                                               ,energy,,
reading-1777006385546549,Float64,1777006385546550016,,48.300000,energy-sensor-012                                               ,energy,,
reading-1777006390757764,Float64,1777006390757766144,,6.180000,energy-sensor-012                                               ,energy,,
reading-1777006391770128,Float64,1777006391770129152,,80.930000,energy-sensor-012                                               ,energy,,
reading-1777006393592118,Float64,1777006393592119296,,13.090000,energy-sensor-012                                               ,energy,,
reading-1777006405088692,Float64,1777006405088693504,,82.110000,energy-sensor-012                                               ,energy,,
reading-1777006419023153,Float64,1777006419023155200,,84.610000,energy-sensor-012                                               ,energy,,
